date,experiment_name,domain,url,start_seconds,end_seconds,deepgram_model,llm_provider,llm_model,segment_count,avg_confidence,chrf_score,xcomet_score,glossary_adherence_rate,glossary_expected_terms,glossary_matched_terms,notes,json_path
2026-09-15,budget_translation_baseline,llm_architecture,experiments/clips/llm_course_ep8_transformer_120s.mp4,0.000,120.000,nova-3-general,gemini,gemini-3-flash-preview,23,0.9151,,,,0,0,avg_latency=6.33s max_latency=7.09s avg_mt_latency=1.21s;,experiments/20260915_budget_translation_baseline.json
2026-09-15,budget_translation_enabled,llm_architecture,experiments/clips/llm_course_ep8_transformer_120s.mp4,0.000,120.000,nova-3-general,gemini,gemini-3-flash-preview,23,0.9151,,,,0,0,avg_latency=6.32s max_latency=7.34s avg_mt_latency=1.20s;,experiments/20260915_budget_translation_enabled.json
2026-09-15,budget_translation_tight,llm_architecture,experiments/clips/llm_course_ep8_transformer_120s.mp4,0.000,120.000,nova-3-general,gemini,gemini-3-flash-preview,23,0.9151,,,,0,0,avg_latency=6.38s max_latency=7.42s avg_mt_latency=1.20s;,experiments/20260915_budget_translation_tight.json
2026-09-15,asr_keyterms_off_rpmunlimited,ml_transformers,experiments/refs/audio/wjZofJX0v4M.webm,300.000,900.000,nova-3-general,gemini,gemini-3-flash-preview,110,0.9980,,,1.000,2,2,avg_latency=6.98s max_latency=11.71s avg_mt_latency=1.71s;,experiments/20260915_asr_keyterms_off_rpmunlimited.json
2026-09-15,asr_keyterms_on_rpmunlimited,ml_transformers,experiments/refs/audio/wjZofJX0v4M.webm,300.000,900.000,nova-3-general,gemini,gemini-3-flash-preview,108,0.9977,,,1.000,2,2,avg_latency=6.99s max_latency=12.09s avg_mt_latency=1.71s;,experiments/20260915_asr_keyterms_on_rpmunlimited.json
2026-09-15,chunk_latency_sweep_300ms_rpmunlimited,ml_transformers,experiments/refs/audio/wjZofJX0v4M.webm,300.000,390.000,nova-3-general,gemini,gemini-3-flash-preview,16,0.9991,,,1.000,1,1,avg_latency=7.03s max_latency=9.33s avg_mt_latency=1.81s;,experiments/20260915_chunk_latency_sweep_300ms_rpmunlimited.json
2026-09-15,chunk_latency_sweep_500ms_rpmunlimited,ml_transformers,experiments/refs/audio/wjZofJX0v4M.webm,300.000,390.000,nova-3-general,gemini,gemini-3-flash-preview,13,0.9994,,,1.000,1,1,avg_latency=6.96s max_latency=9.64s avg_mt_latency=1.74s;,experiments/20260915_chunk_latency_sweep_500ms_rpmunlimited.json
2026-09-15,chunk_latency_sweep_800ms_rpmunlimited,ml_transformers,experiments/refs/audio/wjZofJX0v4M.webm,300.000,390.000,nova-3-general,gemini,gemini-3-flash-preview,13,0.9994,,,1.000,1,1,avg_latency=6.95s max_latency=9.63s avg_mt_latency=1.78s;,experiments/20260915_chunk_latency_sweep_800ms_rpmunlimited.json
2026-09-15,chunk_latency_sweep_1200ms_rpmunlimited,ml_transformers,experiments/refs/audio/wjZofJX0v4M.webm,300.000,390.000,nova-3-general,gemini,gemini-3-flash-preview,13,0.9994,,,1.000,1,1,avg_latency=7.17s max_latency=9.61s avg_mt_latency=1.73s;,experiments/20260915_chunk_latency_sweep_1200ms_rpmunlimited.json
2026-09-15,chunk_latency_sweep_1500ms_rpmunlimited,ml_transformers,experiments/refs/audio/wjZofJX0v4M.webm,300.000,390.000,nova-3-general,gemini,gemini-3-flash-preview,13,0.9994,,,1.000,1,1,avg_latency=7.13s max_latency=10.09s avg_mt_latency=1.86s;,experiments/20260915_chunk_latency_sweep_1500ms_rpmunlimited.json
2026-09-15,chunk_latency_sweep_2000ms_rpmunlimited,ml_transformers,experiments/refs/audio/wjZofJX0v4M.webm,300.000,390.000,nova-3-general,gemini,gemini-3-flash-preview,12,0.9994,,,1.000,1,1,avg_latency=7.11s max_latency=9.78s avg_mt_latency=1.84s;,experiments/20260915_chunk_latency_sweep_2000ms_rpmunlimited.json
2026-09-15,smoketest_rpmunlimited,,experiments/refs/audio/wjZofJX0v4M.webm,300.000,315.000,nova-3-general,gemini,gemini-3-flash-preview,2,1.0000,,,,0,0,avg_latency=5.02s max_latency=6.61s avg_mt_latency=0.12s;,experiments/20260915_smoketest_rpmunlimited.json
2026-09-15,h_baseline_rpm9_rpmunlimited,,experiments/refs/audio/wjZofJX0v4M.webm,300.000,390.000,nova-3-general,gemini,gemini-3-flash-preview,16,0.9991,,,1.000,1,1,avg_latency=6.73s max_latency=9.58s avg_mt_latency=1.58s;,experiments/20260915_h_baseline_rpm9_rpmunlimited.json
2026-09-15,h_continuation_anchor_test_rpmunlimited,,experiments/refs/audio/wjZofJX0v4M.webm,300.000,390.000,nova-3-general,gemini,gemini-3-flash-preview,15,0.9991,,,1.000,1,1,avg_latency=8.02s max_latency=19.25s avg_mt_latency=1.65s;,experiments/20260915_h_continuation_anchor_test_rpmunlimited.json
2026-09-15,h_localagreement_commit_test_redo_rpm60,,experiments/refs/audio/wjZofJX0v4M.webm,300.000,390.000,nova-3-general,gemini,gemini-3-flash-preview,14,0.9954,,,1.000,1,1,avg_latency=7.93s max_latency=10.54s avg_mt_latency=3.93s;,experiments/20260915_h_localagreement_commit_test_redo_rpm60.json
2026-09-15,h_masking_holdback_rpm9_redo_rpm60,,experiments/refs/audio/wjZofJX0v4M.webm,300.000,390.000,nova-3-general,gemini,gemini-3-flash-preview,16,0.9991,,,1.000,1,1,avg_latency=6.72s max_latency=9.64s avg_mt_latency=1.65s;,experiments/20260915_h_masking_holdback_rpm9_redo_rpm60.json
2026-09-15,caption_demo_openai_redo_rpm60,,experiments/refs/audio/wjZofJX0v4M.webm,300.000,390.000,nova-3-general,gemini,gemini-3-flash-preview,16,0.9991,,,1.000,1,1,avg_latency=6.78s max_latency=9.75s avg_mt_latency=1.59s;,experiments/20260915_caption_demo_openai_redo_rpm60.json
2026-09-15,llm_course_transformer_clip_rpm60,llm_architecture,experiments/clips/llm_course_ep8_transformer_120s.mp4,0.000,120.000,nova-3-general,gemini,gemini-3-flash-preview,23,0.9153,,,,0,0,avg_latency=6.51s max_latency=8.53s avg_mt_latency=1.21s;,experiments/20260915_llm_course_transformer_clip_rpm60.json
2026-09-16,compression_actions_prompt_replay_baseline,llm_architecture,experiments/clips/llm_course_ep8_transformer_120s.mp4,0.000,120.000,nova-3-general,gemini,gemini-3-flash-preview,23,,,,,0,0,"REPLAY (not live pipeline, Deepgram WS blocked this session) of already-recorded ASR segments from 20260915_budget_translation_baseline.json through LLMTranslator, extra_system_instructions=None (this script's own paired control, not identical to the original recorded baseline); fidelity-judge retention_score=75; output_chars=546",experiments/20260916_compression_actions_prompt.json
2026-09-16,compression_actions_prompt_replay_treatment,llm_architecture,experiments/clips/llm_course_ep8_transformer_120s.mp4,0.000,120.000,nova-3-general,gemini,gemini-3-flash-preview,23,,,,,0,0,"REPLAY (not live pipeline, Deepgram WS blocked this session) of same segments with extra_system_instructions=COMPRESSION_INSTRUCTIONS (h-compression-actions-prompt-instruction, grounded in incremental2026-human-like-strategies); fidelity-judge retention_score=85; output_chars=533 (-2.4% vs paired baseline); NOTE: segment 5 output was truncated mid-clause relative to baseline -- see result_summary for detail",experiments/20260916_compression_actions_prompt.json
2026-09-16,current_best_demo,,experiments/refs/audio/wjZofJX0v4M.webm,300.000,390.000,nova-3-general,gemini,gemini-3-flash-preview,16,0.9991,,,1.000,1,1,avg_latency=6.41s max_latency=9.26s avg_mt_latency=1.40s;,experiments/20260916_current_best_demo.json
2026-09-16,h_max_interim_6s_test,,experiments/refs/audio/wjZofJX0v4M.webm,300.000,390.000,nova-3-general,gemini,gemini-3-flash-preview,20,0.9986,,,1.000,1,1,"avg_latency=6.21s max_latency=6.67s avg_mt_latency=0.15s; h-max-interim-duration-raise treatment: DEEPGRAM_MAX_INTERIM_DURATION=6.0 (vs current_best_demo baseline's 2.5), everything else matched (endpointing=300, rpm=60, reading_speed_budget_translation=1, gemini-3-flash-preview).",experiments/20260916_h_max_interim_6s_test.json
2026-09-16,h_max_interim_6s_test_v2,,experiments/refs/audio/wjZofJX0v4M.webm,300.000,390.000,nova-3-general,gemini,gemini-3-flash-preview,20,0.9986,,,1.000,1,1,"avg_latency=6.18s max_latency=6.59s avg_mt_latency=0.18s; h-max-interim-duration-raise treatment v2: DEEPGRAM_MAX_INTERIM_DURATION=6.0 only, READING_SPEED_CHARS_PER_SEC pinned to 4.5 to match current_best_demo baseline exactly (v1 accidentally left this at the code default 6.0, a confound).",experiments/20260916_h_max_interim_6s_test_v2.json
2026-09-16,llm_course_transformer_clip_best_config,,experiments/clips/llm_course_ep8_transformer_120s.mp4,0.000,120.000,nova-3-general,gemini,gemini-3-flash-preview,32,0.9156,,,1.000,2,2,"avg_latency=5.70s max_latency=6.61s avg_mt_latency=0.14s; Best-known config (h-max-interim-duration-raise validated: max_interim=6.0, endpointing=300, rpm=60, reading_speed_budget_translation) on the LLM2025 applied-course ep8 transformer 2-min clip -- retry after first attempt hung on a websockets keepalive-ping AssertionError (machine sleep mid-run) and was killed.",experiments/20260916_llm_course_transformer_clip_best_config.json
2026-09-16,h_holdback_on_raised_timer,,experiments/refs/audio/wjZofJX0v4M.webm,300.000,390.000,nova-3-general,gemini,gemini-3-flash-preview,20,0.9986,,,1.000,1,1,"avg_latency=6.37s max_latency=6.77s avg_mt_latency=0.18s; h-masking-holdback-x-raised-timer: masking_holdback_words=2 ON TOP OF the validated deepgram_max_interim_duration=6.0 (h-max-interim-duration-raise), everything else matched to h_max_interim_6s_test_v2 (the new no-holdback baseline). Tests whether holdback's previously-measured ~28% cross-batch NE reduction (measured under the OLD 2.5s timer, where multi-batch splits were common) still holds now that raising the timer alone cut multi-batch spans 15/21->1/21.",experiments/20260916_h_holdback_on_raised_timer.json
2026-09-16,h_localagreement_on_raised_timer,,experiments/refs/audio/wjZofJX0v4M.webm,300.000,390.000,nova-3-general,gemini,gemini-3-flash-preview,16,0.9959,,,1.000,1,1,"avg_latency=7.26s max_latency=9.14s avg_mt_latency=3.67s; h-localagreement-x-raised-timer: localagreement_commit_enabled=1 ON TOP OF the validated deepgram_max_interim_duration=6.0 + rpm=60, everything else matched to h_max_interim_6s_test_v2. Original bad result (avg_mt_latency 61s) was diagnosed as an rpm=9 artifact (too many small calls serializing behind a strict rate limit) -- retest under rpm=60 + the raised timer to see if that failure mode still applies.",experiments/20260916_h_localagreement_on_raised_timer.json
2026-09-16,h_continuation_anchor_on_raised_timer,,experiments/refs/audio/wjZofJX0v4M.webm,300.000,390.000,nova-3-general,gemini,gemini-3-flash-preview,20,0.9986,,,1.000,1,1,"avg_latency=6.33s max_latency=7.30s avg_mt_latency=0.14s; h-continuation-anchor-x-raised-timer: anchor_continuation_translation=1 ON TOP OF the validated deepgram_max_interim_duration=6.0 + rpm=60, everything else matched to h_max_interim_6s_test_v2. Original test (cycle 9-13, old 2.5s timer) found no improvement -- retest under the config where multi-batch spans are now rare (1/21) to see if the mechanism behaves differently.",experiments/20260916_h_continuation_anchor_on_raised_timer.json
2026-09-16,h_compression_actions_on_raised_timer,,experiments/refs/audio/wjZofJX0v4M.webm,300.000,390.000,nova-3-general,gemini,gemini-3-flash-preview,20,0.9986,,,1.000,1,1,"avg_latency=6.35s max_latency=6.87s avg_mt_latency=0.13s; h-compression-actions-x-raised-timer: compression_actions_prompt_enabled=1 (newly wired into the live pipeline this session, extra_system_instructions mechanism) ON TOP OF the validated deepgram_max_interim_duration=6.0 + rpm=60, everything else matched to h_max_interim_6s_test_v2. Original test (cycle 14) was a Gemini-only REPLAY against already-recorded segments (no live Deepgram access that cycle) -- this is the first TRUE live end-to-end test of this instruction.",experiments/20260916_h_compression_actions_on_raised_timer.json
2026-09-17,h_asr_confidence_early_commit_test,,experiments/refs/audio/wjZofJX0v4M.webm,300.000,390.000,nova-3-general,gemini,gemini-3-flash-preview,13,0.9987,,,1.000,1,1,"avg_latency=6.54s max_latency=7.49s avg_mt_latency=1.01s; h-asr-confidence-early-commit: asr_confidence_early_commit_threshold=0.99, min_elapsed=3.0s ON TOP OF the validated deepgram_max_interim_duration=6.0 + rpm=60, everything else matched to h_max_interim_6s_test_v2. This clip's confidence distribution is highly concentrated near 1.0 (median 0.999, p10 0.996) so 0.99 is meaningfully selective, not a rubber stamp. First live test of this newly-implemented Config flag.",experiments/20260917_h_asr_confidence_early_commit_test.json
2026-09-17,h_asr_confidence_early_commit_test_v2,,experiments/refs/audio/wjZofJX0v4M.webm,300.000,390.000,nova-3-general,gemini,gemini-3-flash-preview,21,0.9987,,,1.000,1,1,"avg_latency=6.39s max_latency=9.49s avg_mt_latency=0.26s; h-asr-confidence-early-commit v2: min_elapsed raised to 5.0s (from 3.0s) after v1 showed confidence>=0.99 is satisfied almost immediately on this clip (median confidence 0.999), so min_elapsed=3.0 became the effective floor and re-fragmented batches (11/14 multi-batch spans, undoing most of h-max-interim-duration-raise's benefit). Testing whether a narrower early-commit window (max ~1s savings vs the 6.0s timer) avoids the fragmentation while still shaving some latency.",experiments/20260917_h_asr_confidence_early_commit_test_v2.json
2026-09-17,h_monotonic_interim_test,,experiments/refs/audio/wjZofJX0v4M.webm,300.000,390.000,nova-3-general,gemini,gemini-3-flash-preview,20,0.9986,,,1.000,1,1,"avg_latency=6.30s max_latency=6.73s avg_mt_latency=0.19s; h-monotonic-chunkwise-prompt-enja: monotonic_interim_translation_enabled=1 ON TOP OF the validated deepgram_max_interim_duration=6.0 + rpm=60, everything else matched to h_max_interim_6s_test_v2. First live test of this newly-implemented Config flag.",experiments/20260917_h_monotonic_interim_test.json
2026-09-17,h_semantic_gating_test,,experiments/refs/audio/wjZofJX0v4M.webm,300.000,390.000,nova-3-general,gemini,gemini-3-flash-preview,21,0.9987,,,1.000,1,1,"avg_latency=6.35s max_latency=9.21s avg_mt_latency=0.22s; h-semantic-completeness-gating: semantic_completeness_gating_enabled=1 (default min_elapsed=1.5s, check_interval=1.5s) ON TOP OF the validated deepgram_max_interim_duration=6.0 + rpm=60, everything else matched to h_max_interim_6s_test_v2. First live test of this newly-implemented Config flag -- verified the gating mechanism with standalone async tests (bypassing the network) before this run.",experiments/20260917_h_semantic_gating_test.json
2026-09-17,h_semantic_gating_test_v2,,experiments/refs/audio/wjZofJX0v4M.webm,300.000,390.000,nova-3-general,gemini,gemini-3-flash-preview,20,0.9986,,,1.000,1,1,"avg_latency=6.37s max_latency=6.79s avg_mt_latency=0.23s; h-semantic-completeness-gating v2: same as h_semantic_gating_test, but classifier calls now go through the shared translation rate limiter (fixed this session after v1's latency regression was traced to unthrottled classifier calls competing for provider capacity). Testing whether this closes the gap.",experiments/20260917_h_semantic_gating_test_v2.json
2026-09-17,h_append_continuation_test,,experiments/refs/audio/wjZofJX0v4M.webm,300.000,390.000,nova-3-general,gemini,gemini-3-flash-preview,16,0.9991,,,1.000,1,1,"avg_latency=6.44s max_latency=9.93s avg_mt_latency=1.50s; h-soft-final-interval-x-append-continuation: continuation_translation_mode=append at the OLD 2.5s timer (deliberately, not the validated 6.0s production timer) so continuation batches are common enough for a fair, well-powered test -- current_best_demo (same clip/window/rpm, 2.5s timer, retranslate mode) is the matched control. First live test of this newly-implemented Config flag.",experiments/20260917_h_append_continuation_test.json
2026-09-17,h_backlog_compression_control,,video/LLM2025応用編_第8回前半_260128.mp4,840.000,960.000,nova-3-general,gemini,gemini-3-flash-preview,32,0.9135,,,1.000,2,2,"avg_latency=5.89s max_latency=6.73s avg_mt_latency=0.15s; h-backlog-adaptive-compression-budget control: backlog_adaptive_compression_enabled=0 (default), on a denser/faster-paced lecture clip (LLM2025 guest talk, known from an earlier rpm=9 run to induce real backlog) at the validated 6.0s timer + rpm=60, to see if backlog still forms even at rpm=60 on this denser content.",experiments/20260917_h_backlog_compression_control.json
2026-09-18,h_backlog_compression_control_rpm9,,video/LLM2025応用編_第8回前半_260128.mp4,840.000,960.000,nova-3-general,gemini,gemini-3-flash-preview,32,0.9136,,,0.500,2,1,"avg_latency=5.72s max_latency=6.72s avg_mt_latency=0.11s; h-backlog-adaptive-compression-budget control (rpm=9): the rpm=60 control run processed this dense clip without much backlog, so deliberately constraining rpm=9 (known historically to induce real backlog on this exact clip) to genuinely test whether the mechanism helps under backlog conditions, even though rpm=9 is not the recommended production setting. backlog_adaptive_compression_enabled=0.",experiments/20260918_h_backlog_compression_control_rpm9.json
2026-09-18,llm2025_ep8_zenhan_full_lecture,,video/LLM2025応用編_第8回前半_260128.mp4,0.000,0.000,nova-3-general,gemini,gemini-3-flash-preview,1205,0.9394,,,1.000,4,4,"avg_latency=5.48s max_latency=14.91s avg_mt_latency=0.15s; Full 75.5-min lecture (LLM2025応用編第8回前半) with the session-specific dictionary (dictionaries/sessions/LLM2024_8_part1.csv, 115 terms incl. speaker names) and the current best-known config: max_interim=6.0, endpointing=300, rpm=60, reading_speed_budget_translation, continuation_translation_mode=append (validated -25% NE), backlog_adaptive_compression_enabled=1, semantic_completeness_gating_enabled=1 (rate-limiter-fixed version). Run under caffeinate to avoid the machine-sleep websocket hang seen on 2026-09-16.",experiments/20260918_llm2025_ep8_zenhan_full_lecture.json
